,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,2020/7/23,2020-7-23 0,29.8013,303.969,0.0186613,66.4151,4.74343,168.368,0.0,0.0760821,651.151,100.746,23.2975,1.01285,429.788,0.0,0.0
1,2020/7/23,2020-7-23 1,29.6683,303.67,0.0186395,66.8868,4.43134,168.069,0.0,0.166019,639.437,100.749,18.2995,0.969254,430.713,0.0,0.0
2,2020/7/23,2020-7-23 2,29.4979,303.341,0.0189065,68.5624,4.7703,167.315,0.0,0.158138,507.87,100.748,15.6707,0.926547,430.336,0.0,0.0
3,2020/7/23,2020-7-23 3,29.2256,302.991,0.0198132,73.0726,3.99873,182.342,0.444259,0.775674,558.269,100.75,12.0198,4.0069,433.899,0.0,0.0
4,2020/7/23,2020-7-23 4,28.6577,302.598,0.0201761,77.1057,2.93413,197.937,0.580704,0.702988,421.286,100.786,12.3518,3.09801,433.452,0.0,0.0
5,2020/7/23,2020-7-23 5,28.0999,301.994,0.0200999,79.5426,0.548073,248.685,0.0,0.648783,181.056,100.811,8.69924,1.30938,430.935,0.0,0.0
6,2020/7/23,2020-7-23 6,28.3229,302.05,0.019703,76.9286,2.02495,238.005,0.640615,0.619846,146.182,100.849,6.73821,2.21232,429.51,0.0,0.0
7,2020/7/23,2020-7-23 7,29.072,304.576,0.0185976,69.3355,1.99339,217.868,0.0,0.687219,601.827,100.876,33.4331,11.518,427.876,137.794,165.576
8,2020/7/23,2020-7-23 8,30.1209,308.435,0.0167408,58.5055,2.36713,197.132,0.0,0.500505,749.41,100.893,92.2405,25.5826,428.719,327.453,393.477
9,2020/7/23,2020-7-23 9,30.1209,308.435,0.0167408,58.5055,2.36713,197.132,0.0,0.500505,749.41,100.893,92.2405,25.5826,428.719,327.453,393.477
10,2020/7/23,2020-7-23 10,31.1464,312.364,0.0156119,51.2322,2.77123,191.041,0.0,0.222987,875.178,100.911,168.172,38.0799,428.209,520.905,625.933
11,2020/7/23,2020-7-23 11,32.1536,315.812,0.0146987,45.3368,2.86271,180.143,0.0,0.0516923,1150.62,100.891,234.441,48.5428,430.446,672.881,808.552
12,2020/7/23,2020-7-23 12,33.217,318.53,0.0137083,39.6093,3.32726,174.467,0.0,0.0383916,1252.17,100.859,295.965,58.0783,432.322,787.284,946.021
13,2020/7/23,2020-7-23 13,34.1959,320.633,0.0132436,36.0326,3.49183,178.516,0.0,0.0195526,1465.79,100.808,335.266,63.8164,434.905,853.762,1025.9
