,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,2020/7/23,2020-7-23 0,29.889,304.016,0.0188705,66.7409,4.16382,162.577,0.0,0.0382011,769.903,100.665,20.1377,0.94818,428.278,0.0,0.0
1,2020/7/23,2020-7-23 1,29.8736,303.739,0.0175562,62.1551,4.65267,171.978,0.0,0.0588922,682.085,100.671,15.8333,1.14987,427.531,0.0,0.0
2,2020/7/23,2020-7-23 2,29.6471,303.419,0.0178738,64.176,4.10031,172.013,0.0,0.0650386,627.078,100.678,12.3363,1.01616,427.428,0.0,0.0
3,2020/7/23,2020-7-23 3,29.4555,303.419,0.0189354,68.7958,2.44317,168.135,0.0472242,1.0,636.497,100.675,11.1215,1.89003,442.472,0.0,0.0
4,2020/7/23,2020-7-23 4,28.5189,302.987,0.0198813,76.5791,2.57759,207.884,8.26002,0.935074,490.162,100.714,19.8524,6.53753,458.394,0.0,0.0
5,2020/7/23,2020-7-23 5,28.3099,302.312,0.0200875,78.4039,1.50808,201.199,2.73946,0.786406,362.702,100.738,9.94128,2.05434,429.248,0.0,0.0
6,2020/7/23,2020-7-23 6,28.7843,302.383,0.0190654,72.2798,3.05125,196.949,0.0,0.378593,378.039,100.772,6.92296,3.8168,429.953,0.0,0.0
7,2020/7/23,2020-7-23 7,29.1915,304.598,0.0182142,67.3537,2.55062,208.322,0.0,0.18994,591.17,100.801,36.2961,13.2017,426.906,140.901,169.311
8,2020/7/23,2020-7-23 8,30.0662,308.409,0.0169427,59.3674,2.54354,206.843,0.0,0.18341,832.749,100.822,96.0534,26.9656,426.406,336.184,403.967
9,2020/7/23,2020-7-23 9,30.0662,308.409,0.0169427,59.3674,2.54354,206.843,0.0,0.18341,832.749,100.822,96.0534,26.9656,426.406,336.184,403.967
10,2020/7/23,2020-7-23 10,31.2153,312.438,0.0154679,50.5071,2.60394,190.184,0.0,0.0941508,1008.19,100.838,164.461,39.3814,427.465,519.657,624.434
11,2020/7/23,2020-7-23 11,32.438,316.151,0.0140606,42.5884,2.51137,181.629,0.0,0.0538522,1303.47,100.818,225.436,51.2019,430.24,672.881,808.552
12,2020/7/23,2020-7-23 12,33.4394,319.068,0.013464,38.3485,2.67241,167.47,0.0,0.0312602,1426.81,100.783,281.85,60.2734,432.982,787.407,946.169
13,2020/7/23,2020-7-23 13,34.3071,321.194,0.0134111,36.2115,2.88441,156.066,0.0,0.0243073,1582.49,100.727,325.039,66.0644,435.459,858.979,1032.17
14,2020/7/23,2020-7-23 14,35.1774,322.591,0.0134303,34.3704,2.92156,158.181,0.0,0.0130307,1787.29,100.653,341.959,67.79,434.1,875.991,1052.61
15,2020/7/23,2020-7-23 15,35.9684,322.863,0.0145415,35.449,3.36857,175.976,0.0,0.0,2060.29,100.588,345.197,65.3523,443.455,825.016,991.361
16,2020/7/23,2020-7-23 16,35.2977,315.553,0.0169377,42.9874,6.39518,132.955,0.0,1.0,1594.96,100.556,229.605,30.3172,481.896,232.368,279.22
17,2020/7/23,2020-7-23 17,35.743,314.451,0.0165536,40.8821,4.53507,170.269,0.0,0.0,1899.93,100.528,140.759,21.9343,484.802,139.321,167.412
18,2020/7/23,2020-7-23 18,35.5665,316.091,0.0171226,42.7468,5.51344,182.653,0.0,0.0,1798.98,100.538,217.178,38.2718,453.007,395.335,475.045
19,2020/7/23,2020-7-23 19,34.5585,312.731,0.0179738,47.7215,6.06522,187.258,0.0,0.219314,1499.17,100.579,152.382,24.3512,452.111,200.851,241.347
20,2020/7/23,2020-7-23 20,33.42,309.25,0.0176953,50.3778,6.01965,191.671,0.0,0.0622471,1188.45,100.628,77.4689,7.80766,446.168,23.4299,28.154
21,2020/7/23,2020-7-23 21,32.2212,307.298,0.0176164,53.9901,5.82472,193.284,0.0,0.137627,811.549,100.675,53.327,1.92111,436.141,0.0,0.0
22,2020/7/23,2020-7-23 22,31.2484,306.066,0.0180116,58.6106,5.53204,192.61,0.0,0.141173,652.258,100.702,44.079,1.66129,432.954,0.0,0.0
23,2020/7/23,2020-7-23 23,30.5779,305.159,0.0174297,59.1071,4.88413,191.837,0.0,0.146696,583.546,100.706,34.0902,1.51686,426.418,0.0,0.0
24,2020/7/23,2020-7-24 0,30.1088,304.611,0.0182597,63.7387,4.02994,191.465,0.0,0.147554,584.189,100.707,27.7539,1.21773,427.691,0.0,0.0
25,2020/7/23,2020-7-24 1,29.7792,304.156,0.0197757,70.4428,4.08463,193.566,0.0,0.0739639,621.647,100.699,25.2986,0.939654,429.974,0.0,0.0
26,2020/7/23,2020-7-24 2,29.5638,303.776,0.0200389,72.3392,3.92843,194.218,0.0,0.0758454,633.657,100.702,21.0613,0.823569,428.794,0.0,0.0
27,2020/7/23,2020-7-24 3,29.3457,303.419,0.020241,74.0595,3.78859,190.753,0.0,0.109583,578.435,100.699,17.6286,0.720339,427.635,0.0,0.0
28,2020/7/23,2020-7-24 4,29.2605,303.153,0.0202321,74.4144,3.98769,191.723,0.0,0.163882,513.265,100.695,14.5483,0.712138,427.733,0.0,0.0
29,2020/7/23,2020-7-24 5,29.2199,302.993,0.0204805,75.5322,3.46743,197.65,0.0,0.0787658,452.721,100.714,10.8088,0.607962,428.641,0.0,0.0
30,2020/7/23,2020-7-24 6,28.9652,302.728,0.020647,77.3898,3.14822,203.873,0.0,0.296545,346.141,100.755,9.83757,0.524991,430.022,0.0,0.0
31,2020/7/23,2020-7-24 7,28.7664,302.929,0.0201853,76.6351,2.56564,267.476,0.0,0.94878,339.178,100.802,14.6277,0.846425,458.96,0.0,0.0
32,2020/7/23,2020-7-24 8,28.7151,304.345,0.019739,75.2035,3.13624,252.939,0.479085,0.890487,394.0,100.833,45.6278,11.5797,432.3,136.351,163.843
33,2020/7/23,2020-7-24 9,28.8715,306.918,0.0192282,72.5816,3.02504,234.585,1.51729,0.770865,447.944,100.874,97.2206,23.9632,451.353,300.801,361.45
34,2020/7/23,2020-7-24 10,28.8715,306.918,0.0192282,72.5816,3.02504,234.585,1.51729,0.770865,447.944,100.874,97.2206,23.9632,451.353,300.801,361.45
35,2020/7/23,2020-7-24 11,30.4784,311.801,0.0189845,64.8835,2.82749,242.749,0.0,0.367493,823.36,100.867,172.494,37.5244,433.079,525.548,631.513
36,2020/7/23,2020-7-24 12,31.6032,315.568,0.0185222,59.0608,2.8977,231.822,0.0,0.0282646,952.794,100.844,243.269,46.8086,434.427,683.421,821.216
37,2020/7/23,2020-7-24 13,32.7289,318.685,0.0179882,53.5,2.88701,217.75,0.0,0.0162469,1280.58,100.774,298.61,56.0321,437.364,800.333,961.702
38,2020/7/23,2020-7-24 14,33.8465,321.138,0.0171324,47.5538,2.86199,211.393,0.0,0.0198342,1443.94,100.686,335.279,62.4503,440.546,867.912,1042.91
39,2020/7/23,2020-7-24 15,35.1512,322.377,0.0152626,39.0979,3.40462,215.99,0.0,0.0,1584.26,100.596,354.58,66.3396,439.676,874.998,1051.42
40,2020/7/23,2020-7-24 16,36.0817,322.737,0.0146878,35.5329,3.58202,227.054,0.0,0.0,1795.0,100.513,344.691,64.3874,446.603,815.185,979.547
41,2020/7/23,2020-7-24 17,36.6724,322.058,0.0153476,35.7997,3.67377,234.522,0.0,0.0,1879.91,100.441,310.004,57.2485,454.995,695.746,836.027
42,2020/7/23,2020-7-24 18,37.0493,321.294,0.015537,35.4101,2.10839,220.406,0.0,0.0,2111.31,100.398,227.595,45.5668,460.11,541.236,650.364
43,2020/7/23,2020-7-24 19,36.0619,316.723,0.0177279,42.8842,4.65715,105.08,0.0,0.152441,1250.35,100.392,198.731,33.1878,460.461,333.48,400.719
44,2020/7/23,2020-7-24 20,35.5678,312.588,0.0176042,43.8923,5.32307,199.968,0.148308,1.0,1508.58,100.424,104.461,15.3226,489.974,36.0598,43.3304
45,2020/7/23,2020-7-24 21,34.022,309.711,0.015377,42.1451,6.17263,195.945,0.0,0.406075,914.859,100.5,74.2078,8.54002,452.086,15.7251,18.8957
46,2020/7/23,2020-7-24 22,32.7871,307.934,0.0150839,44.5992,6.04594,193.978,0.0,0.237834,668.056,100.552,56.7885,2.38868,445.488,0.0,0.0
47,2020/7/23,2020-7-24 23,31.8082,306.685,0.0149316,46.8831,5.43787,193.843,0.0,0.251663,563.495,100.571,44.9461,2.15098,437.459,0.0,0.0
48,2020/7/23,2020-7-25 0,31.174,305.821,0.0138703,45.2771,4.97171,199.628,0.0,0.201548,438.005,100.566,36.0704,2.12122,432.856,0.0,0.0
49,2020/7/23,2020-7-25 1,30.6628,305.156,0.0132066,44.4873,4.37463,208.941,0.0,0.292472,420.655,100.566,29.1855,2.03926,430.411,0.0,0.0
50,2020/7/23,2020-7-25 2,30.2418,304.621,0.0132677,45.8687,3.47579,212.645,0.0,0.262253,422.958,100.569,22.3748,1.79627,426.626,0.0,0.0
51,2020/7/23,2020-7-25 3,29.8532,304.12,0.0139474,49.3879,3.28277,213.638,0.0,0.268438,406.02,100.567,19.3536,1.6183,425.367,0.0,0.0
52,2020/7/23,2020-7-25 4,29.3586,303.537,0.0159933,58.3932,3.46902,214.362,0.0,0.0661945,425.716,100.571,18.4644,1.29,423.098,0.0,0.0
53,2020/7/23,2020-7-25 5,28.9305,303.073,0.018977,71.1436,4.36317,221.407,0.0,0.0469358,496.218,100.565,21.2416,0.923925,429.035,0.0,0.0
54,2020/7/23,2020-7-25 6,28.9655,302.883,0.0170618,63.8373,4.84981,225.988,0.0,0.246585,418.683,100.584,17.6359,1.29292,430.695,0.0,0.0
55,2020/7/23,2020-7-25 7,28.7999,302.62,0.0160899,60.8361,4.55079,231.846,0.0,0.304199,348.588,100.606,14.5372,1.37732,430.005,0.0,0.0
56,2020/7/23,2020-7-25 8,28.4599,302.276,0.0170557,65.8775,4.29416,235.96,0.0,0.128132,316.117,100.628,13.7927,1.14798,429.937,0.0,0.0
57,2020/7/23,2020-7-25 9,28.5458,303.445,0.0182595,70.1732,4.52931,232.391,0.0,0.0789775,343.385,100.657,40.0277,9.41998,426.972,100.485,120.745
58,2020/7/23,2020-7-25 10,29.4645,306.651,0.0183243,66.5337,4.50612,238.042,0.0,0.0559358,484.926,100.668,98.6647,20.8925,428.522,279.489,335.841
59,2020/7/23,2020-7-25 11,29.4645,306.651,0.0183243,66.5337,4.50612,238.042,0.0,0.0559358,484.926,100.668,98.6647,20.8925,428.522,279.489,335.841
60,2020/7/23,2020-7-25 12,30.87,311.11,0.0178783,59.5322,4.16576,237.094,0.0,0.0651633,686.897,100.681,176.113,35.5965,431.182,497.901,598.292
61,2020/7/23,2020-7-25 13,32.2766,315.158,0.017326,52.907,3.65235,240.527,0.0,0.0,1023.69,100.651,236.76,46.9849,437.664,654.667,786.665
62,2020/7/23,2020-7-25 14,33.3787,318.327,0.0171868,49.0311,2.89304,243.969,0.0,0.0,1303.32,100.584,269.735,52.7855,444.691,734.053,882.057
63,2020/7/23,2020-7-25 15,34.3769,319.976,0.0169644,45.5062,3.20358,225.186,0.0,0.0491951,1510.77,100.506,299.213,56.4033,450.233,761.75,915.339
64,2020/7/23,2020-7-25 16,35.3419,322.098,0.0158995,40.191,3.42917,223.936,0.0,0.20859,1650.08,100.43,341.122,64.0457,448.546,854.39,1026.66
65,2020/7/23,2020-7-25 17,36.1934,322.696,0.0157666,37.8163,3.72098,221.274,0.0,0.224974,1823.36,100.339,344.965,63.0615,461.05,808.075,971.005
66,2020/7/23,2020-7-25 18,36.7559,322.031,0.0168124,38.9426,3.86493,224.635,0.0,0.487461,1933.61,100.256,313.195,55.913,462.342,696.377,836.785
67,2020/7/23,2020-7-25 19,37.1575,320.237,0.0168236,38.0252,4.10937,228.383,0.0,0.510862,2104.36,100.231,256.113,45.7987,465.956,524.545,630.307
68,2020/7/23,2020-7-25 20,36.5165,316.668,0.0179559,42.1975,4.56586,216.365,0.00676537,0.390841,1695.15,100.257,181.76,32.0536,470.709,306.484,368.279
69,2020/7/23,2020-7-25 21,35.2823,312.514,0.0176924,44.8207,7.11311,194.934,0.00966358,0.313267,772.137,100.294,135.801,20.9188,467.386,131.896,158.49
