,1,2,18,19,20,21,22,23
0,2020/7/23,2020-7-23 0,2.40151,20.9208,8.17336,5.27729,8.78723,0.124491
1,2020/7/23,2020-7-23 1,1.44834,14.8144,6.49054,4.33106,12.7453,0.109056
2,2020/7/23,2020-7-23 2,1.27161,13.9154,6.86679,4.40045,12.2296,0.105957
3,2020/7/23,2020-7-23 3,0.467429,11.1535,5.259,3.35261,13.78,0.101764
4,2020/7/23,2020-7-23 4,0.574856,13.9989,6.05979,3.59303,9.96333,0.104536
5,2020/7/23,2020-7-23 5,1.01848,19.7204,10.8618,6.19591,3.65499,0.12259
6,2020/7/23,2020-7-23 6,1.76498,21.7531,13.4304,7.64338,3.38709,0.14437
7,2020/7/23,2020-7-23 7,2.09068,17.9904,12.271,7.1784,9.33926,0.151683
8,2020/7/23,2020-7-23 8,2.8319,15.3822,10.3725,6.25004,15.3661,0.146215
9,2020/7/23,2020-7-23 9,4.07106,15.2313,9.35186,5.97863,24.8758,0.140817
10,2020/7/23,2020-7-23 10,4.19432,15.5359,8.74157,5.96882,44.4317,0.134563
11,2020/7/23,2020-7-23 11,3.87419,15.3255,9.26369,6.69974,73.8188,0.135756
12,2020/7/23,2020-7-23 12,3.23262,13.1809,8.74399,6.58254,98.1642,0.133963
13,2020/7/23,2020-7-23 13,3.52231,14.1279,9.0113,7.19106,112.163,0.141049
14,2020/7/23,2020-7-23 14,3.03396,19.5257,9.84077,7.76907,104.804,0.150717
15,2020/7/23,2020-7-23 15,2.83198,23.3817,8.58074,6.51943,84.9993,0.145888
16,2020/7/23,2020-7-23 16,3.563,18.4342,6.01044,4.56804,78.8638,0.130098
17,2020/7/23,2020-7-23 17,4.25521,20.2101,5.63015,4.10742,66.7487,0.133159
18,2020/7/23,2020-7-23 18,4.50282,26.8467,5.75754,3.83567,37.9247,0.137024
19,2020/7/23,2020-7-23 19,4.16682,30.1976,5.98406,3.74356,13.8135,0.137334
20,2020/7/23,2020-7-23 20,4.57837,28.2586,6.08211,3.72439,5.47627,0.138052
21,2020/7/23,2020-7-23 21,4.75995,25.1561,6.11349,3.68543,3.71936,0.132526
22,2020/7/23,2020-7-23 22,4.75656,22.5828,5.53998,3.34748,4.7134,0.123612
23,2020/7/23,2020-7-23 23,4.27933,20.0769,5.10054,3.04691,6.21709,0.114762
24,2020/7/23,2020-7-24 0,2.81404,16.6727,5.25358,3.05427,9.12704,0.103952
25,2020/7/23,2020-7-24 1,1.39282,13.3127,5.19428,2.97093,12.5355,0.0946793
26,2020/7/23,2020-7-24 2,1.3324,13.3258,5.32361,3.01757,12.6552,0.0946827
27,2020/7/23,2020-7-24 3,1.55737,15.8423,5.56089,3.11675,10.2075,0.100182
28,2020/7/23,2020-7-24 4,1.76728,20.1899,6.44377,3.53892,6.14554,0.110866
29,2020/7/23,2020-7-24 5,2.58481,25.801,10.6288,5.86072,1.15578,0.142148
30,2020/7/23,2020-7-24 6,2.34555,23.2593,12.504,7.30676,2.65337,0.154283
31,2020/7/23,2020-7-24 7,1.20487,18.9974,7.90203,4.63919,8.18194,0.143
32,2020/7/23,2020-7-24 8,1.81039,16.2169,7.86642,4.74708,15.2856,0.14602
33,2020/7/23,2020-7-24 9,2.07148,15.1318,9.18074,6.0479,28.1637,0.141105
34,2020/7/23,2020-7-24 10,2.20374,15.3766,10.8259,7.65927,48.3236,0.144225
35,2020/7/23,2020-7-24 11,2.10701,13.228,11.5251,8.51029,71.9325,0.144156
36,2020/7/23,2020-7-24 12,1.89941,11.9752,11.4169,8.5658,85.4525,0.141439
37,2020/7/23,2020-7-24 13,1.94073,12.5977,11.2835,8.58844,98.6526,0.14039
38,2020/7/23,2020-7-24 14,2.00727,13.0674,12.248,9.77815,112.662,0.141716
39,2020/7/23,2020-7-24 15,1.77356,14.4249,10.1509,8.10013,106.014,0.137814
40,2020/7/23,2020-7-24 16,2.28124,21.826,8.56287,6.44364,92.4677,0.148111
41,2020/7/23,2020-7-24 17,3.42953,31.2146,9.24508,6.96068,76.3336,0.161244
42,2020/7/23,2020-7-24 18,2.89551,28.3028,6.9542,4.58896,33.8619,0.138233
43,2020/7/23,2020-7-24 19,2.95559,26.2449,5.81738,3.6211,17.5776,0.128772
44,2020/7/23,2020-7-24 20,3.55754,26.138,6.03647,3.69159,10.0277,0.131455
45,2020/7/23,2020-7-24 21,3.72455,26.9894,6.59777,4.05113,7.85197,0.133033
46,2020/7/23,2020-7-24 22,3.03963,27.9263,7.06202,4.57168,7.2666,0.137325
47,2020/7/23,2020-7-24 23,2.80304,29.4033,6.8759,4.64309,5.47059,0.146342
48,2020/7/23,2020-7-25 0,3.56392,31.7197,7.27387,4.78928,2.5411,0.152892
49,2020/7/23,2020-7-25 1,3.64719,30.2633,7.3961,4.63517,2.5379,0.143722
50,2020/7/23,2020-7-25 2,2.59801,24.425,7.09853,4.19493,5.53879,0.126509
51,2020/7/23,2020-7-25 3,1.48183,18.0021,5.40464,3.02618,10.2952,0.108321
52,2020/7/23,2020-7-25 4,1.46032,18.223,5.24369,2.98191,11.9859,0.10749
53,2020/7/23,2020-7-25 5,1.76409,21.5413,6.03259,3.42722,9.51084,0.114264
54,2020/7/23,2020-7-25 6,2.13195,24.791,8.29626,4.73618,5.07953,0.135955
55,2020/7/23,2020-7-25 7,2.71688,21.7438,8.58248,5.02098,6.88728,0.152044
56,2020/7/23,2020-7-25 8,2.45194,17.0586,7.73245,4.58251,13.7272,0.14503
57,2020/7/23,2020-7-25 9,1.98858,14.9605,7.68667,4.90473,26.1169,0.134765
58,2020/7/23,2020-7-25 10,1.86912,15.6521,7.43591,5.12413,43.9459,0.134158
59,2020/7/23,2020-7-25 11,1.84935,14.6996,7.30235,5.19466,64.9885,0.134443
60,2020/7/23,2020-7-25 12,2.03793,12.9754,8.14222,5.90794,83.4893,0.136637
61,2020/7/23,2020-7-25 13,2.04992,12.589,10.5994,7.88368,95.2433,0.139671
62,2020/7/23,2020-7-25 14,1.56781,12.2256,10.6996,8.24173,87.0441,0.129146
63,2020/7/23,2020-7-25 15,1.55583,14.0747,9.76685,7.68696,92.0343,0.132312
64,2020/7/23,2020-7-25 16,1.73226,17.4524,10.331,7.80543,87.3232,0.141009
65,2020/7/23,2020-7-25 17,2.05762,21.6354,7.65272,5.1052,56.0385,0.132142
66,2020/7/23,2020-7-25 18,2.71924,23.4989,6.65486,4.09799,26.596,0.126251
67,2020/7/23,2020-7-25 19,1.97519,24.109,7.41566,4.49702,15.1398,0.128512
68,2020/7/23,2020-7-25 20,2.1556,26.0246,8.95477,5.58118,8.4383,0.1402
69,2020/7/23,2020-7-25 21,2.65985,27.7123,9.86244,6.1413,5.86579,0.148993
